"Step","female-silero - loss/g/fm","female-silero - loss/g/fm__MIN","female-silero - loss/g/fm__MAX"
"838","7.562891483306885","7.562891483306885","7.562891483306885"
"839","7.345209121704102","7.345209121704102","7.345209121704102"
"840","7.613391399383545","7.613391399383545","7.613391399383545"
"841","7.245821475982666","7.245821475982666","7.245821475982666"
"842","6.973807334899902","6.973807334899902","6.973807334899902"
"843","7.08728551864624","7.08728551864624","7.08728551864624"
"844","6.997575759887695","6.997575759887695","6.997575759887695"
"845","6.389467239379883","6.389467239379883","6.389467239379883"
"846","7.371495246887207","7.371495246887207","7.371495246887207"
"847","7.8860554695129395","7.8860554695129395","7.8860554695129395"
"848","9.360965728759766","9.360965728759766","9.360965728759766"
"849","7.06355094909668","7.06355094909668","7.06355094909668"
"850","7.060684680938721","7.060684680938721","7.060684680938721"
"851","7.342988967895508","7.342988967895508","7.342988967895508"
"852","7.49464750289917","7.49464750289917","7.49464750289917"
"853","6.837676525115967","6.837676525115967","6.837676525115967"
"854","7.501828670501709","7.501828670501709","7.501828670501709"
"855","6.340537071228027","6.340537071228027","6.340537071228027"
"856","7.203347206115723","7.203347206115723","7.203347206115723"
"857","6.413177967071533","6.413177967071533","6.413177967071533"
"858","8.685466766357422","8.685466766357422","8.685466766357422"
"859","7.91367244720459","7.91367244720459","7.91367244720459"
"860","7.458610534667969","7.458610534667969","7.458610534667969"
"861","7.569752216339111","7.569752216339111","7.569752216339111"
"862","7.004759788513184","7.004759788513184","7.004759788513184"
"863","6.753914833068848","6.753914833068848","6.753914833068848"
"864","6.511075973510742","6.511075973510742","6.511075973510742"
"865","7.858511447906494","7.858511447906494","7.858511447906494"
"866","7.642803192138672","7.642803192138672","7.642803192138672"
"867","6.927584171295166","6.927584171295166","6.927584171295166"
"868","7.613065719604492","7.613065719604492","7.613065719604492"
"869","7.438193321228027","7.438193321228027","7.438193321228027"
"870","7.5772857666015625","7.5772857666015625","7.5772857666015625"
"871","7.581947326660156","7.581947326660156","7.581947326660156"
"872","6.528014183044434","6.528014183044434","6.528014183044434"
"873","7.41194486618042","7.41194486618042","7.41194486618042"
"874","6.921797752380371","6.921797752380371","6.921797752380371"
"875","7.735495567321777","7.735495567321777","7.735495567321777"
"876","8.119736671447754","8.119736671447754","8.119736671447754"
"877","7.441168308258057","7.441168308258057","7.441168308258057"
"878","7.632448196411133","7.632448196411133","7.632448196411133"
"879","6.459383010864258","6.459383010864258","6.459383010864258"
"880","7.177404880523682","7.177404880523682","7.177404880523682"
"881","8.152433395385742","8.152433395385742","8.152433395385742"
"882","8.157633781433105","8.157633781433105","8.157633781433105"
"883","10.44693374633789","10.44693374633789","10.44693374633789"
"884","7.426819801330566","7.426819801330566","7.426819801330566"
"885","8.74488639831543","8.74488639831543","8.74488639831543"
"886","6.585590362548828","6.585590362548828","6.585590362548828"
"887","7.91238260269165","7.91238260269165","7.91238260269165"
"888","6.687257289886475","6.687257289886475","6.687257289886475"
"889","7.864299774169922","7.864299774169922","7.864299774169922"
"890","7.418993949890137","7.418993949890137","7.418993949890137"
"891","7.320306301116943","7.320306301116943","7.320306301116943"
"892","7.857467174530029","7.857467174530029","7.857467174530029"
"893","6.443051815032959","6.443051815032959","6.443051815032959"
"894","7.050533771514893","7.050533771514893","7.050533771514893"
"895","7.1415324211120605","7.1415324211120605","7.1415324211120605"
"896","6.663664817810059","6.663664817810059","6.663664817810059"
"897","7.013966083526611","7.013966083526611","7.013966083526611"
"898","7.33187198638916","7.33187198638916","7.33187198638916"
"899","6.729105472564697","6.729105472564697","6.729105472564697"
"900","8.084199905395508","8.084199905395508","8.084199905395508"
"901","7.543378829956055","7.543378829956055","7.543378829956055"
"902","6.463220119476318","6.463220119476318","6.463220119476318"
"903","7.87368631362915","7.87368631362915","7.87368631362915"
"904","7.750741481781006","7.750741481781006","7.750741481781006"
"905","6.524025917053223","6.524025917053223","6.524025917053223"
"906","7.587794303894043","7.587794303894043","7.587794303894043"
"907","8.133072853088379","8.133072853088379","8.133072853088379"
"908","7.699986457824707","7.699986457824707","7.699986457824707"
"909","7.828914642333984","7.828914642333984","7.828914642333984"
"910","8.451391220092773","8.451391220092773","8.451391220092773"
"911","8.046661376953125","8.046661376953125","8.046661376953125"
"912","7.277402400970459","7.277402400970459","7.277402400970459"
"913","6.795426845550537","6.795426845550537","6.795426845550537"
"914","7.3335747718811035","7.3335747718811035","7.3335747718811035"
"915","6.686271667480469","6.686271667480469","6.686271667480469"
"916","7.373292446136475","7.373292446136475","7.373292446136475"
"917","6.701412677764893","6.701412677764893","6.701412677764893"
"918","7.7306623458862305","7.7306623458862305","7.7306623458862305"
"919","7.02658224105835","7.02658224105835","7.02658224105835"
"920","6.748995780944824","6.748995780944824","6.748995780944824"
"921","7.931717872619629","7.931717872619629","7.931717872619629"
"922","7.166785717010498","7.166785717010498","7.166785717010498"
"923","6.490517616271973","6.490517616271973","6.490517616271973"
"924","7.408350944519043","7.408350944519043","7.408350944519043"
"925","7.710479736328125","7.710479736328125","7.710479736328125"
"926","7.419497013092041","7.419497013092041","7.419497013092041"
"927","8.28195858001709","8.28195858001709","8.28195858001709"
"928","7.472411155700684","7.472411155700684","7.472411155700684"
"929","6.966637134552002","6.966637134552002","6.966637134552002"
"930","6.796632289886475","6.796632289886475","6.796632289886475"
"931","7.114587783813477","7.114587783813477","7.114587783813477"
"932","7.234617233276367","7.234617233276367","7.234617233276367"
"933","7.463515281677246","7.463515281677246","7.463515281677246"
"934","6.599864482879639","6.599864482879639","6.599864482879639"
"935","6.645435810089111","6.645435810089111","6.645435810089111"
"936","7.5484514236450195","7.5484514236450195","7.5484514236450195"
"937","7.827593803405762","7.827593803405762","7.827593803405762"
"938","6.465234279632568","6.465234279632568","6.465234279632568"
"939","7.302610397338867","7.302610397338867","7.302610397338867"
"940","7.214355945587158","7.214355945587158","7.214355945587158"
"941","7.177680969238281","7.177680969238281","7.177680969238281"
"942","6.06609582901001","6.06609582901001","6.06609582901001"
"943","8.212708473205566","8.212708473205566","8.212708473205566"
"944","6.839386940002441","6.839386940002441","6.839386940002441"
"945","7.924616813659668","7.924616813659668","7.924616813659668"
"946","8.490274429321289","8.490274429321289","8.490274429321289"
"947","7.361126899719238","7.361126899719238","7.361126899719238"
"948","7.713315486907959","7.713315486907959","7.713315486907959"
"949","8.0538911819458","8.0538911819458","8.0538911819458"
"950","7.915332317352295","7.915332317352295","7.915332317352295"
"951","7.005128860473633","7.005128860473633","7.005128860473633"
"952","6.67656135559082","6.67656135559082","6.67656135559082"
"953","7.891136169433594","7.891136169433594","7.891136169433594"
"954","7.392580986022949","7.392580986022949","7.392580986022949"
"955","7.310391426086426","7.310391426086426","7.310391426086426"
"956","6.643251895904541","6.643251895904541","6.643251895904541"
"957","5.832146644592285","5.832146644592285","5.832146644592285"
"958","6.468282222747803","6.468282222747803","6.468282222747803"
"959","7.664617538452148","7.664617538452148","7.664617538452148"
"960","7.767324447631836","7.767324447631836","7.767324447631836"
"961","7.299248218536377","7.299248218536377","7.299248218536377"
"962","6.631657123565674","6.631657123565674","6.631657123565674"
"963","7.866785526275635","7.866785526275635","7.866785526275635"
"964","7.13588285446167","7.13588285446167","7.13588285446167"
"965","6.0313520431518555","6.0313520431518555","6.0313520431518555"
"966","7.239189624786377","7.239189624786377","7.239189624786377"
"967","7.535820484161377","7.535820484161377","7.535820484161377"
"968","8.173869132995605","8.173869132995605","8.173869132995605"
"969","6.888961315155029","6.888961315155029","6.888961315155029"
"970","7.668146133422852","7.668146133422852","7.668146133422852"
"971","6.917166709899902","6.917166709899902","6.917166709899902"
"972","7.45585298538208","7.45585298538208","7.45585298538208"
"973","7.093324661254883","7.093324661254883","7.093324661254883"
"974","7.366057395935059","7.366057395935059","7.366057395935059"
"975","8.292213439941406","8.292213439941406","8.292213439941406"
"976","7.135382652282715","7.135382652282715","7.135382652282715"
"977","7.187605381011963","7.187605381011963","7.187605381011963"
"978","6.421869277954102","6.421869277954102","6.421869277954102"
"979","5.363811016082764","5.363811016082764","5.363811016082764"
"980","6.5904622077941895","6.5904622077941895","6.5904622077941895"
"981","7.594330787658691","7.594330787658691","7.594330787658691"
"982","8.120746612548828","8.120746612548828","8.120746612548828"
"983","6.746151924133301","6.746151924133301","6.746151924133301"
"984","6.256233215332031","6.256233215332031","6.256233215332031"
"985","8.017217636108398","8.017217636108398","8.017217636108398"
"986","7.4514923095703125","7.4514923095703125","7.4514923095703125"
"987","6.547252178192139","6.547252178192139","6.547252178192139"
"988","7.732211589813232","7.732211589813232","7.732211589813232"
"989","7.067344665527344","7.067344665527344","7.067344665527344"
"990","7.268961429595947","7.268961429595947","7.268961429595947"
"991","7.662234783172607","7.662234783172607","7.662234783172607"
"992","7.256734371185303","7.256734371185303","7.256734371185303"
"993","8.987723350524902","8.987723350524902","8.987723350524902"
"994","7.783029556274414","7.783029556274414","7.783029556274414"
"995","7.034680366516113","7.034680366516113","7.034680366516113"
"996","7.4969940185546875","7.4969940185546875","7.4969940185546875"
"997","7.845688819885254","7.845688819885254","7.845688819885254"
"998","7.325383186340332","7.325383186340332","7.325383186340332"
"999","7.714292526245117","7.714292526245117","7.714292526245117"
"1000","6.546397686004639","6.546397686004639","6.546397686004639"
"1001","7.362181663513184","7.362181663513184","7.362181663513184"
"1002","6.270453453063965","6.270453453063965","6.270453453063965"
"1003","6.939742565155029","6.939742565155029","6.939742565155029"
"1004","6.278916358947754","6.278916358947754","6.278916358947754"
"1005","8.053394317626953","8.053394317626953","8.053394317626953"
"1006","6.761706352233887","6.761706352233887","6.761706352233887"
"1007","7.1161065101623535","7.1161065101623535","7.1161065101623535"
"1008","8.457571029663086","8.457571029663086","8.457571029663086"
"1009","6.790241718292236","6.790241718292236","6.790241718292236"
"1010","6.979396820068359","6.979396820068359","6.979396820068359"
"1011","5.62615442276001","5.62615442276001","5.62615442276001"
"1012","7.746150016784668","7.746150016784668","7.746150016784668"
"1013","7.420070171356201","7.420070171356201","7.420070171356201"
"1014","6.911005020141602","6.911005020141602","6.911005020141602"
"1015","6.733134746551514","6.733134746551514","6.733134746551514"
"1016","6.9038405418396","6.9038405418396","6.9038405418396"
"1017","7.40728235244751","7.40728235244751","7.40728235244751"
"1018","6.224724292755127","6.224724292755127","6.224724292755127"
"1019","7.6140618324279785","7.6140618324279785","7.6140618324279785"
"1020","8.172913551330566","8.172913551330566","8.172913551330566"
"1021","7.059634208679199","7.059634208679199","7.059634208679199"
"1022","8.258133888244629","8.258133888244629","8.258133888244629"
"1023","8.749409675598145","8.749409675598145","8.749409675598145"
"1024","6.818020343780518","6.818020343780518","6.818020343780518"
"1025","6.582356929779053","6.582356929779053","6.582356929779053"
"1026","8.012624740600586","8.012624740600586","8.012624740600586"
"1027","7.793823719024658","7.793823719024658","7.793823719024658"
"1028","6.6976470947265625","6.6976470947265625","6.6976470947265625"
"1029","8.876904487609863","8.876904487609863","8.876904487609863"
"1030","8.8170747756958","8.8170747756958","8.8170747756958"
"1031","7.984154224395752","7.984154224395752","7.984154224395752"
"1032","7.272312164306641","7.272312164306641","7.272312164306641"
"1033","7.338315963745117","7.338315963745117","7.338315963745117"
"1034","8.591092109680176","8.591092109680176","8.591092109680176"
"1035","7.333634376525879","7.333634376525879","7.333634376525879"
"1036","7.175790786743164","7.175790786743164","7.175790786743164"
"1037","7.768410682678223","7.768410682678223","7.768410682678223"
"1038","7.021732807159424","7.021732807159424","7.021732807159424"
"1039","6.736804962158203","6.736804962158203","6.736804962158203"
"1040","7.208962917327881","7.208962917327881","7.208962917327881"
"1041","6.05741548538208","6.05741548538208","6.05741548538208"
"1042","5.854027271270752","5.854027271270752","5.854027271270752"
"1043","7.107171058654785","7.107171058654785","7.107171058654785"
"1044","7.857386589050293","7.857386589050293","7.857386589050293"
"1045","6.707029819488525","6.707029819488525","6.707029819488525"
"1046","7.938796043395996","7.938796043395996","7.938796043395996"
"1047","7.585867881774902","7.585867881774902","7.585867881774902"
"1048","6.797633171081543","6.797633171081543","6.797633171081543"
"1049","8.990801811218262","8.990801811218262","8.990801811218262"
"1050","5.107703685760498","5.107703685760498","5.107703685760498"
"1051","7.0049004554748535","7.0049004554748535","7.0049004554748535"
"1052","7.2672529220581055","7.2672529220581055","7.2672529220581055"
"1053","7.267592430114746","7.267592430114746","7.267592430114746"
"1054","6.393612861633301","6.393612861633301","6.393612861633301"
"1055","7.248969078063965","7.248969078063965","7.248969078063965"
"1056","6.855188369750977","6.855188369750977","6.855188369750977"
"1057","7.9613447189331055","7.9613447189331055","7.9613447189331055"
"1058","7.065038681030273","7.065038681030273","7.065038681030273"
"1059","7.165665149688721","7.165665149688721","7.165665149688721"
"1060","6.880593299865723","6.880593299865723","6.880593299865723"
"1061","6.921945095062256","6.921945095062256","6.921945095062256"
"1062","7.055761814117432","7.055761814117432","7.055761814117432"
"1063","7.987061023712158","7.987061023712158","7.987061023712158"
"1064","6.7912917137146","6.7912917137146","6.7912917137146"
"1065","6.9021735191345215","6.9021735191345215","6.9021735191345215"
"1066","6.559401512145996","6.559401512145996","6.559401512145996"
"1067","7.591230392456055","7.591230392456055","7.591230392456055"
"1068","6.816618919372559","6.816618919372559","6.816618919372559"
"1069","6.866140365600586","6.866140365600586","6.866140365600586"
"1070","8.073870658874512","8.073870658874512","8.073870658874512"
"1071","8.250242233276367","8.250242233276367","8.250242233276367"
"1072","6.963204383850098","6.963204383850098","6.963204383850098"
"1073","7.56060266494751","7.56060266494751","7.56060266494751"
"1074","6.611758708953857","6.611758708953857","6.611758708953857"
"1075","8.197566032409668","8.197566032409668","8.197566032409668"
"1076","6.348410606384277","6.348410606384277","6.348410606384277"
"1077","7.765899658203125","7.765899658203125","7.765899658203125"
"1078","7.9763994216918945","7.9763994216918945","7.9763994216918945"
"1079","7.069036960601807","7.069036960601807","7.069036960601807"
"1080","6.884966850280762","6.884966850280762","6.884966850280762"
"1081","7.949878215789795","7.949878215789795","7.949878215789795"
"1082","8.143841743469238","8.143841743469238","8.143841743469238"
"1083","6.816535472869873","6.816535472869873","6.816535472869873"
"1084","8.680193901062012","8.680193901062012","8.680193901062012"
"1085","6.436251640319824","6.436251640319824","6.436251640319824"
"1086","7.117007732391357","7.117007732391357","7.117007732391357"
"1087","6.702427864074707","6.702427864074707","6.702427864074707"
"1088","7.8346452713012695","7.8346452713012695","7.8346452713012695"
"1089","6.820978164672852","6.820978164672852","6.820978164672852"
"1090","8.454352378845215","8.454352378845215","8.454352378845215"
"1091","7.79661226272583","7.79661226272583","7.79661226272583"
"1092","8.086240768432617","8.086240768432617","8.086240768432617"
"1093","7.023872375488281","7.023872375488281","7.023872375488281"
"1094","7.335855960845947","7.335855960845947","7.335855960845947"
"1095","6.552543640136719","6.552543640136719","6.552543640136719"
"1096","7.849708557128906","7.849708557128906","7.849708557128906"
"1097","8.097838401794434","8.097838401794434","8.097838401794434"
"1098","6.986388206481934","6.986388206481934","6.986388206481934"
"1099","6.806427955627441","6.806427955627441","6.806427955627441"
"1100","6.9259161949157715","6.9259161949157715","6.9259161949157715"
"1101","8.06728458404541","8.06728458404541","8.06728458404541"
"1102","7.73839807510376","7.73839807510376","7.73839807510376"
"1103","7.105185031890869","7.105185031890869","7.105185031890869"
"1104","7.219376087188721","7.219376087188721","7.219376087188721"
"1105","6.139509201049805","6.139509201049805","6.139509201049805"
"1106","7.3368306159973145","7.3368306159973145","7.3368306159973145"
"1107","5.877889633178711","5.877889633178711","5.877889633178711"
"1108","8.55956745147705","8.55956745147705","8.55956745147705"
"1109","6.219915866851807","6.219915866851807","6.219915866851807"
"1110","8.616470336914062","8.616470336914062","8.616470336914062"
"1111","6.358952522277832","6.358952522277832","6.358952522277832"
"1112","6.760229110717773","6.760229110717773","6.760229110717773"
"1113","8.374775886535645","8.374775886535645","8.374775886535645"
"1114","7.195663928985596","7.195663928985596","7.195663928985596"
"1115","7.346484184265137","7.346484184265137","7.346484184265137"
"1116","7.403417110443115","7.403417110443115","7.403417110443115"
"1117","6.546668529510498","6.546668529510498","6.546668529510498"
"1118","5.661948204040527","5.661948204040527","5.661948204040527"
"1119","6.950944900512695","6.950944900512695","6.950944900512695"
"1120","7.546631336212158","7.546631336212158","7.546631336212158"
"1121","6.566315174102783","6.566315174102783","6.566315174102783"
"1122","7.152170658111572","7.152170658111572","7.152170658111572"
"1123","8.044690132141113","8.044690132141113","8.044690132141113"
"1124","8.361254692077637","8.361254692077637","8.361254692077637"
"1125","7.9699602127075195","7.9699602127075195","7.9699602127075195"
"1126","6.9095988273620605","6.9095988273620605","6.9095988273620605"
"1127","6.483166217803955","6.483166217803955","6.483166217803955"
"1128","7.4040141105651855","7.4040141105651855","7.4040141105651855"
"1129","6.332369804382324","6.332369804382324","6.332369804382324"
"1130","8.071093559265137","8.071093559265137","8.071093559265137"
"1131","6.504542350769043","6.504542350769043","6.504542350769043"
"1132","6.454073905944824","6.454073905944824","6.454073905944824"
"1133","7.769594192504883","7.769594192504883","7.769594192504883"
"1134","7.1229143142700195","7.1229143142700195","7.1229143142700195"
"1135","6.5994954109191895","6.5994954109191895","6.5994954109191895"
"1136","7.056265830993652","7.056265830993652","7.056265830993652"
"1137","7.210693359375","7.210693359375","7.210693359375"
"1138","6.721861839294434","6.721861839294434","6.721861839294434"
"1139","7.301144123077393","7.301144123077393","7.301144123077393"
"1140","8.02319049835205","8.02319049835205","8.02319049835205"
"1141","6.9481916427612305","6.9481916427612305","6.9481916427612305"
"1142","7.144723892211914","7.144723892211914","7.144723892211914"
"1143","7.999259948730469","7.999259948730469","7.999259948730469"
"1144","7.759078025817871","7.759078025817871","7.759078025817871"
"1145","9.022870063781738","9.022870063781738","9.022870063781738"
"1146","8.078751564025879","8.078751564025879","8.078751564025879"
"1147","6.910675048828125","6.910675048828125","6.910675048828125"
"1148","6.375775337219238","6.375775337219238","6.375775337219238"
"1149","7.224212646484375","7.224212646484375","7.224212646484375"
"1150","7.709007263183594","7.709007263183594","7.709007263183594"
"1151","7.617115020751953","7.617115020751953","7.617115020751953"
"1152","7.140506744384766","7.140506744384766","7.140506744384766"
"1153","7.787215232849121","7.787215232849121","7.787215232849121"
"1154","7.296286582946777","7.296286582946777","7.296286582946777"
"1155","6.899343967437744","6.899343967437744","6.899343967437744"
"1156","6.991054058074951","6.991054058074951","6.991054058074951"
"1157","6.918252468109131","6.918252468109131","6.918252468109131"
"1158","6.456257343292236","6.456257343292236","6.456257343292236"
"1159","8.043449401855469","8.043449401855469","8.043449401855469"
"1160","7.636579990386963","7.636579990386963","7.636579990386963"
"1161","8.866338729858398","8.866338729858398","8.866338729858398"
"1162","7.774456977844238","7.774456977844238","7.774456977844238"
"1163","6.453710079193115","6.453710079193115","6.453710079193115"
"1164","6.821686744689941","6.821686744689941","6.821686744689941"
"1165","6.3388142585754395","6.3388142585754395","6.3388142585754395"
"1166","7.2629852294921875","7.2629852294921875","7.2629852294921875"
"1167","8.84319019317627","8.84319019317627","8.84319019317627"
"1168","7.668830394744873","7.668830394744873","7.668830394744873"
"1169","8.012136459350586","8.012136459350586","8.012136459350586"
"1170","7.716890811920166","7.716890811920166","7.716890811920166"
"1171","5.986716270446777","5.986716270446777","5.986716270446777"
"1172","5.954511642456055","5.954511642456055","5.954511642456055"
"1173","6.958074569702148","6.958074569702148","6.958074569702148"
"1174","7.008688449859619","7.008688449859619","7.008688449859619"
"1175","6.881035804748535","6.881035804748535","6.881035804748535"
"1176","7.292081356048584","7.292081356048584","7.292081356048584"
"1177","7.408647060394287","7.408647060394287","7.408647060394287"
"1178","7.016246318817139","7.016246318817139","7.016246318817139"
"1179","7.487154960632324","7.487154960632324","7.487154960632324"
"1180","7.117181777954102","7.117181777954102","7.117181777954102"
"1181","6.682796955108643","6.682796955108643","6.682796955108643"
"1182","6.548595905303955","6.548595905303955","6.548595905303955"
"1183","7.513185501098633","7.513185501098633","7.513185501098633"
"1184","7.7803144454956055","7.7803144454956055","7.7803144454956055"
"1185","7.011108875274658","7.011108875274658","7.011108875274658"
"1186","6.720449447631836","6.720449447631836","6.720449447631836"
"1187","8.341071128845215","8.341071128845215","8.341071128845215"
"1188","6.4492902755737305","6.4492902755737305","6.4492902755737305"
"1189","7.481375694274902","7.481375694274902","7.481375694274902"
"1190","7.00637674331665","7.00637674331665","7.00637674331665"
"1191","7.294596195220947","7.294596195220947","7.294596195220947"
"1192","7.294012069702148","7.294012069702148","7.294012069702148"
"1193","7.509061336517334","7.509061336517334","7.509061336517334"
"1194","7.862829685211182","7.862829685211182","7.862829685211182"
"1195","7.132113456726074","7.132113456726074","7.132113456726074"
"1196","5.7877302169799805","5.7877302169799805","5.7877302169799805"
"1197","6.251519203186035","6.251519203186035","6.251519203186035"
"1198","6.854827404022217","6.854827404022217","6.854827404022217"
"1199","7.475219249725342","7.475219249725342","7.475219249725342"
"1200","7.540022373199463","7.540022373199463","7.540022373199463"
"1201","8.483588218688965","8.483588218688965","8.483588218688965"
"1202","6.521396636962891","6.521396636962891","6.521396636962891"
"1203","6.91534948348999","6.91534948348999","6.91534948348999"
"1204","7.3277153968811035","7.3277153968811035","7.3277153968811035"
"1205","7.713576793670654","7.713576793670654","7.713576793670654"
"1206","6.002807140350342","6.002807140350342","6.002807140350342"
"1207","6.732232093811035","6.732232093811035","6.732232093811035"
"1208","7.189300537109375","7.189300537109375","7.189300537109375"
"1209","7.637894153594971","7.637894153594971","7.637894153594971"
"1210","7.498464584350586","7.498464584350586","7.498464584350586"
"1211","7.856728553771973","7.856728553771973","7.856728553771973"
"1212","7.51478385925293","7.51478385925293","7.51478385925293"
"1213","6.8165483474731445","6.8165483474731445","6.8165483474731445"
"1214","7.134772777557373","7.134772777557373","7.134772777557373"
"1215","8.70444393157959","8.70444393157959","8.70444393157959"
"1216","7.020945072174072","7.020945072174072","7.020945072174072"
"1217","7.523560047149658","7.523560047149658","7.523560047149658"
"1218","7.208209991455078","7.208209991455078","7.208209991455078"
"1219","8.544672012329102","8.544672012329102","8.544672012329102"
"1220","6.866662979125977","6.866662979125977","6.866662979125977"
"1221","8.151169776916504","8.151169776916504","8.151169776916504"
"1222","6.198468208312988","6.198468208312988","6.198468208312988"
"1223","6.831690311431885","6.831690311431885","6.831690311431885"
"1224","6.651630878448486","6.651630878448486","6.651630878448486"
"1225","6.278519153594971","6.278519153594971","6.278519153594971"
"1226","8.971746444702148","8.971746444702148","8.971746444702148"
"1227","6.181209564208984","6.181209564208984","6.181209564208984"
"1228","7.13054895401001","7.13054895401001","7.13054895401001"
"1229","7.278360366821289","7.278360366821289","7.278360366821289"
"1230","7.310795783996582","7.310795783996582","7.310795783996582"
"1231","6.688139915466309","6.688139915466309","6.688139915466309"
"1232","7.860575199127197","7.860575199127197","7.860575199127197"
"1233","6.839022636413574","6.839022636413574","6.839022636413574"
"1234","6.611210346221924","6.611210346221924","6.611210346221924"
"1235","8.280899047851562","8.280899047851562","8.280899047851562"
"1236","8.736998558044434","8.736998558044434","8.736998558044434"
"1237","7.755912780761719","7.755912780761719","7.755912780761719"
"1238","8.920656204223633","8.920656204223633","8.920656204223633"
"1239","6.995234489440918","6.995234489440918","6.995234489440918"
"1240","8.579484939575195","8.579484939575195","8.579484939575195"
"1241","6.127216815948486","6.127216815948486","6.127216815948486"
"1242","7.425094127655029","7.425094127655029","7.425094127655029"
"1243","6.77864933013916","6.77864933013916","6.77864933013916"
"1244","7.44638204574585","7.44638204574585","7.44638204574585"
"1245","7.877317905426025","7.877317905426025","7.877317905426025"
"1246","8.101911544799805","8.101911544799805","8.101911544799805"
"1247","6.826875686645508","6.826875686645508","6.826875686645508"
"1248","7.7251505851745605","7.7251505851745605","7.7251505851745605"
"1249","7.6296067237854","7.6296067237854","7.6296067237854"
"1250","7.24171781539917","7.24171781539917","7.24171781539917"
"1251","7.209352016448975","7.209352016448975","7.209352016448975"
"1252","7.651488304138184","7.651488304138184","7.651488304138184"
"1253","7.524960994720459","7.524960994720459","7.524960994720459"